"article","title","url"
"Otoritas Jasa Keuangan (OJK) sudah memberikan restu kepada Bank of Tokyo-Mitsubishi UFJ Limited (MUFG) untuk meningkatkan kepemilikan saham di PT   Tbk. menjadi 40% sehingga menjadi pemegang saham pengendali. Seiring publikasi mengenai restu tersebut, harga saham Bank Danamon melonjak. MUFG berencana mengakuisisi sebanyak 73,8% saham Bank Danamon yang dipegang Asia Financial (Indonesia) Pte. Ltd. (AFI) dan entitas terafiliasi lainnya. Akuisisi dilakukan dalam tiga tahap. Akuisisi tahap pertama, yaitu sebesar 19,9% sudah selesai. Selanjutnya, setelah mengantongi restu OJK, MUFG bakal melakukan akuisisi tahap kedua yaitu sebanyak 20,1% sehingga total kepemilikannya menjadi 40%. Mengacu pada data , harga saham Bank Danamon langsung melesat setelah informasi soal restu OJK tersebut dipublikasikan. Harga saham bank berkode bursa BDMN tersebut sempat mencapai 6.950 pada perdagangan Selasa (31/7) siang atau melonjak 11,2% dari penutupan sehari sebelumnya. Namun, berangsur turun hingga ditutup di level 6.575 atau naik 5,2% dari penutupan sehari sebelumnya. (Baca juga:  ) Pihak Bank Danamon menyatakan peralihan kepemilikan saham tidak akan membuat fokus bisnis bank berubah. ""Kami tetap berkomitmen menjalankan strategi perusahaan. Layanan dan kegiatan operasional perbankan tetap berjalan seperti biasa,"" seperti dikutip dari keterangan resmi Bank Danamon, Selasa (31/7). Adapun Bank Danamon bakal membutuhkan restu lanjutan dari OJK untuk meningkatkan kepemilikan menjadi 73,8%. Sebab, lembaga keuangan sebetulnya hanya bisa mengakuisi maksimal 40% saham bank umum. Hal itu berdasarkan Peraturan OJK Nomor 56/POJK.03.2016 tentang kepemilikan saham bank umum. Secara rinci, lembaga keuangan hanya bisa memiliki saham bank umum maksimal 40%, sedangkan lembaga keuangan non-bank maksimal 30%, dan perorangan maksimal 20%. Lembaga keuangan bisa memiliki saham lebih dari ketentuan tersebut dengan persetujuan OJK. Ada beberapa syarat yang harus dipenuhi lembaga keuangan bila ingin menguasai lebih dari 40% saham bank umum, antara lain, tingkat kesehatan yang baik, berbentuk perusahaan terbuka, dan berkomitmen untuk memiliki bank dalam jangka waktu tertentu, dan mendukung pengembangan perekonomian Indonesia.","OJK Restui Bank of Tokyo Jadi Pengendali, Harga Saham Danamon Melonjak","http://katadata.co.id/berita/2018/07/31/ojk-restui-bank-of-tokyo-jadi-pengendali-harga-saham-danamon-melonjak"
"Bank Permata berencana menurunkan persentase   atau   (DP) dalam penyaluran Kredit Pemilikan Rumah (KPR). Hal ini terkait penerapan relaksasi aturan batas kredit yang diberikan perbankan terhadap nilai agunan atau    (LTV), yang resmi berlaku mulai kemarin. Direktur Utama Bank Permata Ridha DM Wirakusumah mengatakan dengan adanya relaksasi ini, Bank Permata akan menurunkan sedikit persentase DP untuk rumah pertama menjadi 10% hingga 14%. Sebelumnya, bank ini menerapkan batas minimal DP KPR sebesar 15%. ""Pemerintah sudah melonggarkan, tapi kami memang sudah mengarah ke sana (mengurangi  DP KPR). Pemerintah   ke situ, kami akan ikut dan lebih proaktif,"" katanya di Jakarta pada Rabu (1/8). (Baca:  ) Pengurangan uang muka ini hanya dilakukan untuk KPR konvensional. Sementara untuk KPR Syariah, ketentuannya masih tetap. Alasannya, saat ini Bank Permata sudah memberikan ketentuan DP untuk KPR Syariah sebesar 10%. Dia mengatakan masyarakat bisa memilih menggunakan KPR Syariah Bank Permata, karena uang muka dan bunganya yang rendah. Menurutnya, bisnis sektor perumahan sangat bagus sekarang. Terutama di DKI Jakarta yang separuh warganya belum memiliki rumah. Untuk penyaluran KPR, Bank Permata akan menyasar semua lapisan masyarakat. Tidak hanya kalangan menengah ke atas, tapi akan mulai menyasar masyarakat menengah ke bawah. (Baca:  Saat ini Bank Permata sedang menggodok suatu formula bersama perusahaan plat merah yang bergerak di bidang properti, yaitu PT PP Properti. Kerja sama ini dilakukan untuk meningkatkan penyaluran KPR bagi kalangan menengah ke bawah di seluruh Indonesia. Meski begitu, formula yang dirancang bukanlah dengan menerapkan uang muka KPR 0%. Dia menilai pemberian DP 0% cukup berisiko bagi penyaluran kredit. Apalagi Bank Permata sedang berjuang untuk memperbaiki kualitas kredit seret alias Non-Performing Loan (NPL) yang masih tinggi. Pada Mei lalu, posisi NPL Bank Permata mencapai 4,5% hingga 4,6%. ""Tapi ini sudah lebih bagus dari yang dulu-dulu,"" kata Ridha. Seperti diketahui, Bank Indonesia mulai memberlakukan kebijakan relaksasi LTV pada 1 Agustus 2018.  Relaksasi ini sebagai perangsang pertumbuhan kredit perbankan, karena suku bunga acuan BI 7 Days Repo Rate dinaikan. Kebijakan LTV kali ini membebaskan bank untuk menetapkan besaran DP untuk KPR. (Baca:  )","Bank Permata Akan Turunkan Uang Muka KPR Sebesar 5%","http://katadata.co.id/berita/2018/08/02/bank-permata-akan-turunkan-uang-muka-kpr-sebesar-5"
"Penerbitan surat utang korporasi pada semester I 2018 mencapai Rp 75,28 triliun dari 55 perusahaan, meningkat 32% dibandingkan dengan periode yang sama tahun lalu. Perusahaan pembiayaan ( ) dan perbankan tetap mendominasi penerbitan surat utang dengan porsi sebesar 64,16% atau Rp 48,3 triliun. Menurut Senior Vice President Financial Institution Ratings Division PT Pemeringkat Efek Indonesia (Pefindo) Hendro Utomo, perusahaan kertas ( ) menjadi penerbit surat utang terbesar ketiga dengan nilai Rp 7,32 triliun. Perusahaan di sektor konstruksi berada di urutan keempat dan kelima, masing-masing dengan surat utang yang diterbitkan sebesar Rp 3,7 triliun dan Rp 3,23 triliun. Jika dilihat berdasarkan jenis surat utang, penerbitan obligasi paling banyak dilakukan oleh korporasi, yakni mencapai Rp 54,96 triliun atau 73%. Penerbitan   (MTN) berada di urutan kedua sebesar Rp 16,2 triliun atau 21,52%. Sisanya adalah penerbitan sekuritisasi aset sebesar Rp 1,82 triliun dan sukuk Rp 2,29 triliun. ""Dari total industri, pemeringkatan yang dilakukan Pefindo mencakup 44 perusahaan dengan nilai surat utang yang diterbitkan sebesar Rp 61,36 triliun,"" kata Hendro.   Minat penerbitan surat utang korporasi yang tinggi diprediksi akan berlanjut pada semester II 2018 meskipun akan sedikit melambat jika dibandingkan semester I 2017. Berdasarkan mandat pemeringkatan yang diterima Pefindo, potensi penerbitan surat utang korporasi pada semester II mencapai Rp 65,57 triliun dari 57 perusahaan. (Baca:  ) Rencana penerbitan MTN mendominasi sebesar Rp 24,71 triliun disusul obligasi Rp 10,26 triliun, dan realisasi penawaran umum berkelanjutan (PUB) Rp 13,05 triliun. Selain itu, ada encana penerbitan PUB baru senilai Rp 10,8 triliun, sekuritisasi Rp 4 triliun, dan sukuk Rp 2,75 triliun. Ekonom Pefindo Fikri C Permana mengatakan, kenaikan suku bunga acuan di Amerika Serikat (AS) yang diikuti kenaikan suku bunga acuan Bank Indonesia (BI). Hal ini menyebabkan kenaikan biaya dana. ""Pada awal tahun, kami masih optimis penerbitan surat utang tahun ini akan mencetak rekor baru. Tetapi, kenaikan suku bunga akan membuat penerbitan surat utang korporasi tahun ini sama seperti tahun lalu Rp 180 triliun,"" ujar dia. Pengetatan MTN Hendro menambahkan, proyeksi penerbitan surat utang pada semester II 2018 tersebut juga belum memperhitungkan ketentuan baru dari Otoritas Jasa Keuangan (OJK) yang memperketat penerbitan MTN.  Pasca kasus gagal bayar bunga MTN yang terjadi pada PT Sunprima Nusantara Pembiayaan (SNP Finance) pada Mei lalu, penerbitan MTN akan dikenakan persyaratan yang mirip dengan penerbitan obligasi. Perusahaan harus melakukan penawaran umum, menggunakan jasa penjamin emisi, dan harus mendapatkan izin efektif dari OJK.  Pefindo belum memiliki gambaran apakah aturan baru dari OJK tersebut akan memengaruhi mandat yang telah diterima oleh perusahaan. ""Ketentuan ini bisa berpengaruh dari sisi emiten yang selama ini menjadikan MTN sebagai sumber pendanaan alternatif. Dari sisi investor, bisa saja mereka mengkaji ulang kebijakan mereka untuk berinvestasi di MTN,"" kata Hendro. Perkembangan dari ketentuan ini baru bisa dilihat dalam beberapa kuartal mendatang.   (Baca:  )","Semester I 2018, Penerbitan Surat Utang Korporasi Rp 75,28 Triliun","http://katadata.co.id/berita/2018/07/31/semester-i-2018-penerbitan-surat-utang-korporasi-rp-7528-triliun"
" meluncurkan layanan aplikasi   yang diberi nama Permata Mobile X. Melalui aplikasi ini, perbankan Grup Astra tersebut menargetkan dapat menjaring 2 juta nasabah baru, dalam waktu 2 tahun.  “Sekarang jumlah rekening kami hampir 2 juta nasabah. Kalau bisa sampai 4 juta dalam waktu dua tahun. Kalau bisa lebih cepat,” kata Direktur Utama Bank Permata Ridha DM Wirakusumah usai peluncuran aplikasi ini di Jakarta, Rabu (1/8). Meski menargetkan jumlah nasabahnya naik dua kali lipat, peluncuran aplikasi ini sebenarnya salah satu upaya meningkatkan layanan Bank Permata. Berapa pun jumlah nasabah yang akan terjaring, yang terpenting kemudahan nasabah dalam bertransaksi. (Baca:  ) Ridha mengatakanBank Permata akan terus berinvestasi dalam pengembangan aplikasi ini secara berkelanjutan, dengan menempatkan teknologi yang tepat dan sesuai. Sayangnya, dia tidak mau mengungkapkan berapa besaran nilai investasi untuk pengembangan aplikasi Permata Mobile X. Dia menjelaskan investasi yang dikeluarkan paling besar untuk aplikasi ini bukan di teknologinya, tapi lebih pada sumber daya manusianya (SDM). Menurutnya, dengan teknologi seperti apapun, jika SDM-nya buruk, maka teknologinya tidak akan berkembang. Direktur Teknologi & Operasi Bank Permata Abdy D. Salimin mengatakan Permata Mobile X merupakan penyederhanaan dari kerumitan perbankan dan menghilangkan kebosanan bertransaksi. Makanya, Bank Permata mendesain ulang dan merombak total aplikasi   sebelumnya. “Permata Mobile X menjadi lebih menarik, cepat dan mudah digunakan sebagai aplikasi yang menyenangkan dalam melakukan perbankan digital dan menjadikannya masa depan  ,” katanya. (Baca:  ) Pada salah satu fiturnya, Permata Mobile X dapat melakukan transfer menggunakan nomor telepon seluler (ponsel). Namun, nasabah masih harus mengganti nomor ponselnya pada aplikasi tersebut, apabila bepergian ke luar negeri. “Permata Bank  -nya jadi mandul (kalau di luar negeri),” kata salah satu nasabah Bank Permata yang juga merupakan CEO KapanLagi Youniverse (KLY) Steve Christian. Menurutnya hal ini menjadi pekerjaan rumah yang harus dibereskan Bank Permata kedepannya. Selain dapat melakukan transfer dengan menggunakan nomor ponsel, dengan aplikasi Permata Mobile X, memungkinkan nasabah dapat melihat saldo dengan cepat tanpa   terlebih dahulu. Aplikasi ini juga memiliki kemampuan untuk   dengan cepat melalui WhatsApp, LINE, SMS dan email, sekaligus dapat melihat mutasi rekening di semua akun selama lebih dari 12 bulan. Aplikasi ini juga memungkinkan nasabah membuka rekening giro, tabungan dan deposito berjangka, lalu membeli dan menjual reksadana dan obligasi. (Baca:  )","Luncurkan Aplikasi Mobile, Bank Permata Targetkan 2 Juta Nasabah Baru","http://katadata.co.id/berita/2018/08/01/luncurkan-aplikasi-mobile-bank-permata-targetkan-2-juta-nasabah-baru"
"Hari ini, 2 Agustus 2018, PT Bank Tabungan Pensiunan Tbk. atawa BTPN mengeluarkan keterangan resmi soal rencana penggabungan dirinya dengan PT Bank Sumitomo Mitsui Indonesia atau SMBCI. Tak tanggung-tanggung, apabila merujuk kepada neraca per 31 Mei 2018 maka bank hasil penggabungan kelak diproyeksikan bakal mengantongi aset Rp179 triliun. Angka ini bakal memposisikan BTPN sebagai satu dari sepuluh bank dengan aset terbesar di Indonesia. BTPN dan SMBCI notabene sesama anak usaha dari Sumitomo Mitsui Banking Corporation (SMBC) yang ada di Indonesia. Pada BTPN, SMBC memegang kepemilikan saham sebesar 40% sedangkan di SMBCI jauh lebih dominan mencapai 98,48%. Di dalam siaran persnya, BTPN menyatakan bahwa seluruh dokumen rencana penggabungan hendak diajukan kepada Otoritas Jasa Keuangan (OJK) pada 2 Agustus 2018. Manakala restu regulator sudah keluar barulah BTPN mengajukan persetujuan dari pemegang saham melalui RUPSLB. Direktur Utama BTPN Jerry Eng menyatakan, publikasi resmi yang dirilis perusahaan menandai dimulainya proses penggabungan tersebut. “Penggabungan ini akan melahirkan bank baru yang lebih besar dan kuat, sehingga dapat lebih berperan memenuhi berbagai kebutuhan pembiayaan,” tulis dia. BTPN dan SMBCI jelas bukan pemain baru di dalam industri perbankan. BTPN hadir sejak 16 Februari 1958. Perseroan mengawali karir sebagai bank devisa yang fokus melayani serta memberdayakan para pensiunan, komunitas prasejahtera produktif, serta pelaku usaha mikro, kecil, dan menengah (UMKM). Fokus usaha tersebut didukung enam unit bisnis, yakni BTPN Purna Bakti untuk nasabah pensiunan, BTPN Mitra Usaha Rakyat bagi pebisnis mikro, BTPN Mitra Bisnis untuk UKM, BTPN Sinaya selaku unit bisnis pendanaan, produk Laku Pandai yang dinamai BTPN Wow, serta platform perbankan digital Jenius untuk mengakomodir kebutuhan  . Adapun, layanan untuk nasabah dari komunitas prasejahtera produktif diberikan melalui anak usahanya, BTPN Syariah. Sampai dengan medio tahun ini, BTPN memiliki aset Rp99,9 triliun. Total kredit yang telah disalurkan perseroan mencapai Rp67,8 triliun dengan pendanaan senilai Rp80,3 triliun. Rasio kecukupan modal (capital adequacy ratio / CAR) tercatat 24,1%, sedangkan laba bersih sejumlah Rp1,09 triliun. Sementara itu, SMBCI juga bukan pemain anyar. Bank ini hadir sejak 31 Mei 1989 yang kala itu merupakan bank campuran antara The Sumitomo Bank, Ltd. dan PT Bank Niaga Tbk. Akhirnya, tepat pada 30 November 1999 namanya berubah menjadi PT Bank Sumitomo Indonesia. Setahun kemudian, perseroan mengumumkan penggabungan usaha dengan PT Bank Sakura Swadharma. Efektif terhitung sejak 2 April 2001, Bank Sumitomo menjadi bank yang bertahan lantas ganti nama menjadi PT Bank Sumitomo Mitsui Indonesia. Berbeda dengan BTPN yang lebih sering berkutat dengan nasabah ritel, SMBCI fokus melayani kebutuhan perusahaan berskala besar. Klien-kliennya tak lain perusahaan pelat merah, korporasi multinasional, perusahaan lokal pun ada, dan tentunya korporasi-korporasi Jepang. Selama beberapa tahun terakhir, SMBCI semakin aktif melibatkan diri di dalam berbagai proyek yang pendanaannya berasal dari kredit sindikasi. Perseroan banyak membidik proyek infrastruktur maupun di sektor pendukungnya. Per akhir Mei 2018, SMBCI mengantongi aset sejumlah Rp85,2 triliun. Total kredit yang disalurkan mencapai Rp64,2 triliun. Adapun, profit bersih yang diraup sepanjang Januari – Mei 2018 tercatat Rp360,7 miliar. Jerry optimistis bahwa BTPN dan SMBCI mampu berkolaborasi dengan baik. Para pemegang saham, imbuhnya, setuju untuk mempertahankan nama BTPN. Ke depan, bank hasil penggabungan akan dipacu supaya semakin inovatif dalam mengembangkan layanan perbankan digital. “Penggabungan ini saling melengkapi, baik di dalam produk maupun layanan. Bank [hasil penggabungan] ini akan terus melayani nasabah mulai dari piramida yang terbawah hingga nasabah-nasabah koporasi internasional,” kata Jerry. Penggabungan BTPN dan SMBCI tentu ikut mengubah jajaran manajemen. Wakil Direktur Utama BTPN Ongki Wanadjati Dana disebut-sebut akan menggantikan posisi Jerry Eng yang masa jabatannya habis pada tahun depan. Komisaris Utama BTPN Mari Elka Pangestu turut berkomentar. “Seluruh rencana ini akan dimintakan persetujuan regulator dulu. Jerry akan tetap memimpin BTPN sampai proses penggabungan selesai agar penggantian [pimpinan] tidak mengganggu proses bisnis perusahaan,” tuturnya.","BTPN - SMBCI Merger, Jumlah Bank Besar di Indonesia Bertambah","http://katadata.co.id/berita/2018/08/02/btpn-smbci-merger-populasi-bank-besar-di-tanah-air-bertambah"
"Lembaga Penjamin Simpanan (LPS) memutuskan menaikkan bunga penjaminan simpanan ( ) rupiah dan valuta asing (valas) di Bank Umum, serta rupiah di Bank Perkreditan Rakyat (BPR) sebesar 25 basis poin. Kenaikan ini berlaku pada periode 18 Juli 2018 sampai dengan 17 September 2018. Dengan kenaikan tersebut, bunga penjaminan simpanan LPS dalam bentuk rupiah di Bank Umum menjadi 6,25% dan valas menjadi 1,5%. Sedangkan untuk simpanan dalam bentuk rupiah di BPR menjadi 8,75%. Bulan lalu LPS juga telah menaikkan bunga penjaminannya dengan besaran yang sama, yakni 25 basis poin. Keputusan itu diambil setelah LPS melakukan Rapat Dewan Komisioner pada Senin (16/7) lalu. Dalam rapat tersebut, LPS mengevaluasi Tingkat Bunga Penjaminan dengan memperhatikan perkembangan suku bunga simpanan bank   yang mulai menunjukkan kenaikan secara gradual. Kenaikan LPS Rate merupakan respon terhadap kenaikan suku bunga acuan dari Bank Indonesia (BI). (Baca:  ) Perubahan ini juga merupakan penyesuaian atas perkembangan kondisi pasar keuangan dan ditujukan untuk tetap menjaga kondisi stabilitas sistem keuangan. ""Ke depan LPS akan terus melakukan   terhadap pergerakan tingkat bunga simpanan perbankan dan terbuka untuk melakukan penyesuaian terhadap Tingkat Bunga Penjaminan,"" seperti dikutip dari keterangan resmi LPS pada Rabu (18/7). Sesuai ketentuan LPS, apabila suku bunga simpanan yang diperjanjikan antara bank dengan nasabah penyimpan melebihi tingkat bunga penjaminan, maka simpanan nasabah yang dimaksud tidak dijamin. Oleh karena itu bank wajib memberitahukan kepada nasabah penyimpan mengenai tingkat bunga penjaminan simpanan yang berlaku. (Baca:  ) Sejalan dengan tujuan untuk melindungi nasabah dan memperluas cakupan penjaminan, LPS mengimbau agar perbankan lebih memperhatikan ketentuan tingkat bunga penjaminan simpanan dalam rangka penghimpunan dana. Dalam menjalankan usahanya, bank hendaknya memperhatikan kondisi likuiditas ke depan. Dengan begitu, bank diharapkan dapat mematuhi ketentuan pengelolaan likuiditas perekonomian oleh Bank Indonesia, serta pengaturan dan pengawasan perbankan oleh Otoritas Jasa Keuangan. (Lihat Ekonografik:  )","LPS Kembali Naikkan Bunga Penjaminan Simpanan 0,25%","http://katadata.co.id/berita/2018/07/19/lps-kembali-naikkan-bunga-penjaminan-simpanan-025"
"Direktur Utama PT Bank Negara Indonesia ( ) Achmad Baiquni menegaskan tidak mau menyalurkan pinjaman kepada Induk BUMN sektor Pertambangan PT Indonesia Asahan Aluminium (Inalum) terkait pembiayaan divestasi 51% saham PT   Indonesia. Alasannya, Bank BNI takut bersaing dengan bunga yang ditawarkan oleh bank asing. Baiquni mengatakan sebelumnya Bank BNI memang berencana membiayai aksi korporasi Inalum ini. Namun, dengan banyaknya bank yang ikut dalam konsorsium pendanaan ini, BNI pun mengurungkan niatnya. Apalagi, banyak bank asing yang ikut dalam konsorsium ini dengan menawarkan skema pinjaman dan bunga yang lebih menarik. “Saya pikir kalau lihat seperti ini rasanya berat bagi BNI. Bukan  , tapi kami meyakini bahwa kami bersaing di suku bunganya itu agak berat,” kata Baiquni di Menara BNI, Jakarta, Rabu (18/7). (Baca:  ) BNI merasa tidak akan mampu bersaing dengan bank-bank asing ini. Baiquni mengatakan mereka bisa menawarkan bunga yang lebih rendah untuk pembiayaan BNI. Hal yang sama pun bisa dilakukan kepada Inalum. Meski menyatakan tidak akan menyalurkan pinjaman, hingga saat ini Inalum masih menegosiasikan tawaran bunga BNI. Sayangnya, Baiquni tidak mau menyebutkan besaran bunga yang ditawarkan oleh Bank BNI kepada Inalum. Pertimbangan lain yang membuat Bank BNI enggan ikut membiayai divestasi 51% saham Freeport Indonesia adalah pinjaman yang diingkan oleh Inalum berupa dolar Amerika Serikat (AS). Apalagi, saat ini, nilai tukar rupiah sangat lemah terhadap dolar AS dan cadangan dolar yang dimiliki BNI sangat terbatas. “Kami juga tetap harus melihat, ternyata potensi-potensi penyaluran kredit lain dengan suku bunga yang masih lebih menarik masih besar. Kenapa kita tidak pilih yang itu?” katanya. (Baca:  ) Sebelumnya, Kementerian Badan Usaha Milik Negara (BUMN) memastikan tiga bank pelat merah ikut membiayai proses divestasi 51% saham PT Freeport Indonesia (PTFI). Perbankan tersebut nantinya akan memberikan pinjaman kepada Inalum. Deputi Bidang Usaha Pertambangan, Industri Strategis dan Media Kementerian BUMN Fajar Harry Sampurno mengatakan tiga bank tersebut adalah Mandiri, BRI, dan BNI. ""Tiga bank itu, kecuali BTN,"" kata dia di Jakarta, Selasa (17/7). Dia tak mau mengungkapkan berapa besar total pinjaman yang diberikan tiga bank tersebut kepada Inalum. Yang jelas, tiga bank itu masuk dalam 11 bank yang akan menyuntik dana pinjaman kepada Inalum untuk mengambil alih 51% saham Freeport Indonesia. Namun, Head of Corporate Communications & Government Relations Inalum Rendi Witular mengatakan perbankan pelat merah tidak termasuk dalam konsorsium 11 bank. Menurutnya, kemungkinan besar Inalum akan meminjam dana untuk membeli saham Freeport Indonesia dari bank asing. ""Kemungkinan asing, karena mereka lebih kompetitif,"" kata Rendi kepada  . (Baca:  )","Bank BNI Tak Ikut Biayai Inalum Akuisisi Saham Freeport","http://katadata.co.id/berita/2018/07/18/bank-bni-tak-ikut-biayai-inalum-akuisisi-saham-freeport"
"Dua bank milik negara, PT Bank Mandiri (Persero) Tbk dan PT Bank Negara Indonesia/BNI (Persero) Tbk, kompak menjaga tingkat   hingga akhir tahun ini. Padahal, Bank Indonesia menaikkan suku bunga acuan BI 7 Days Repo Rate secara agresif sepanjang Mei-Juni lalu menjadi 5,25%. “Suku bunga tetap akan ditahan sampai akhir tahun,” kata Direktur Utama Bank Mandiri Kartika Wirjoatmodjo ketika ditemui di Plaza Mandiri, Jakarta usai Paparan Kinerja Semester I-2018 pada Kamis (19/7). Khusus suku bunga Kredit Pemilikan Rumah (KPR), pria yang akrab disapa Tiko ini, menyatakan Bank Mandiri masih enggan menaikannya. Alasannya, pertumbuhan kredit sektor ini masih di bawah 10%. Pertimbangan lain, sektor KPR untuk rumah pertama dan pengembang besar, persaingan dengan bank lain cukup ketat. (Baca:  ) Dengan tidak menaikkan suku bunga KPR, Bank Mandiri optimistis bisa mendorong pertumbuhan kredit sektor tersebut tahun ini. “Rasanya kami tidak akan naikkan dulu sampai akhir tahun. Nanti akhir tahun kami  ,” katanya. Pada kesempatan yang sama, Direktur Bisnis Kecil dan Jaringan Bank Mandiri Hery Gunardi mengatakan sebetulnya Bank Mandiri sudah menaikan  . Bank Mandiri sudah menyesuaikannya dengan menggunakan dasar angka suku bunga Bani Indonesia (BI) pada bulan Juni. Pada dasarnya Bank Mandiri masih terus melihat perkembangan pasar, seperti bagaimana pengaruh persaingan dan juga lingkungan bisnis yang ada. Untuk saat ini Bank Mandiri belum memiliki rencana menaikkan suku bunga. (Baca:  ) PT Bank Negara Indonesia (BNI) juga belum berencana menaikan suku bunga deposito. Direktur Utama BNI Achmad Baiquni mengatakan likuiditas banknya saat ini sebesar  87%. Itu dinilainya masih cukup baik dalam bisnisnya. Namun, Baiquni mengatakan bisa saja mereka menaikkan suku bunga deposito sebesar 0,25%-0,5% pada semester II-2018. “Kami tidak perlu berlomba-lomba mencari bunga dengan yang suku bunganya tinggi,” kata Baiquni ketika ditemui di Gedung BNI, Jakarta pada Rabu (18/7). BNI memastikan tidak akan menaikkan suku bunga kredit hingga akhir tahun ini. Direktur Keuangan Bank BNI Anggoro Eko Cahyo mengatakan, saat ini memang belum disesuaikan karena lebih memiliih fokus kepada debitur-debitur. Dia mengatakan, kenaikan suku bunga kredit perlu melalui dilakukan secara selektif. Jika tidak, maka akan berdampak pada keberlangsungan kredit dan kualitas kreditnya. “Kami harus selektif menaikkan bunga. Tentu kami harus review betul apakah debiturnya punya kemampuan atau tidak. Kalau tidak, kan jangan naikin dulu,” ujarnya. (Baca:  )","Dua Bank BUMN Belum Akan Naikkan Bunga Hingga Akhir Tahun","http://katadata.co.id/berita/2018/07/20/dua-bank-bumn-belum-akan-naikkan-bunga-hingga-akhir-tahun"
"PT Bank Permata Tbk menyatakan akan terus berfokus untuk meningkatkan kredit segmen komersial dan  atau kredit perusahaan. Perusahaan yang dimiliki oleh Astra International dan Standard Chartered Bank itu menargetkan pertumbuhan kredit makin berkualitas setelah proses konsolidasi pada tahun lalu. Direktur Utama Bank Permata Ridha DM Wirakusumah mengatakan walau berfokus pada kredit komersial dan   segmen pembiayaan yang dilakukan lembaga keuangannya sebenarnya cukup merata. Yang perlu ditakar, bagaimana tingkat kemampuan para debitur untuk mengembalikan utangnya. “Kalau memberikan pinjaman tapi tidak bisa dikembalikan, kan susah,” kata Ridha di Jakarta, Selasa (24/7). Sayangnya, dia belum bisa memberikan detail jumlah kredit yang telah disalurkan untuk pencapaian semester pertama 2018. Alasannya, laporan kinerja perusahaan masih menunggu perilisan terbitnya di keterbukaan Bursa Efek Indonesia. (Baca juga:  ). Pada kuartal pertama 2018, Permata mengumumkan pertumbuhan kredit yang positif sebesar Rp 99,8 triliun per 31 Maret 2018 (konsolidasi dan tidak diaudit). Jumlah ini lebih besar dibandingkan periode yang sama tahun lalu sebesar Rp 95,4 triliun. Selain itu, untuk merespons suku bunga acuan Bank Indonesia, BI 7 Days Repo, yang telah naik beberapa kali dalam dua bulan terakhir, Permata masih menyatakan stabil. Namun ada kecenderungan untuk ikut menaikkan bunga meski belum ada kepastian. Terkait rencana penambahan modal perusahaan, Ridha juga belum bisa memberikan komentar. Terutama tentang rencana pengurangan saham Standard Chartered dan Astra International di Permata. (Baca pula:  ). Menurutnya, belum ada perkembangan terkait isu yang beredar tersebut. “Dua   kita masih berkomitmen untuk menjaga posisi,” ujarnya.","Bank Permata Tetap Berfokus Bidik Kredit Perusahaan","http://katadata.co.id/berita/2018/07/25/bank-permata-tetap-berfokus-bidik-kredit-perusahaan"
"Realisasi pembiayaan Astra Credit Companies (ACC) pada semester pertama 2018 sebesar Rp 13,5 triliun. Berkaca pada pencapaian tersebut, anak usaha   itu menargetkan pembiayaan kredit mobil sepanjang tahun ini hingga Rp 26 triliun. Dari jumlah itu, kata Presiden Direktur ACC Siswadi, pembiayaan untuk mobil baru mencapai 80 persen dan sisanya terserap untuk kredit mobil bekas dan alat berat. “Mobil bekas sekarang sedang repot gara-gara beberapa produk baru cukup kompetitif bunganya,” kata Siswadi di Jakarta, Selasa (24/7). Melihat situasi yang cukup menantang tadi, strategi ACC untuk mencapai target tersebut pada 2018 dengan menjaga pelayanan yang baik. Siswadi yakin akan kemampuan perusahaan untuk menjaga pelanggan dan jaringan diler di Indonesia. Sementara itu, kinerja lain perusahannya cukup menggemberikan. Misalnya, pertumbuhan laba bersih ACC pada semester pertama naik 18 persen. Nilainya pun meningkat menjadi sekitar Rp 500 miliar. (Lihat pula:  ). Dia menargetkan laba bersihnya mencapai Rp 1 triliun pada tahun ini. Kontribusi profit berasal dari produk yang dibiayai dan dananya dari perbankan dan obligasi. “Lebih mudahnya dua kalinya saja,” ujar Siswadi. Meski begitu, dia belum bisa memberikan detail pendapatan pada paruh pertama 2018. Dia berkilah, pendapatan berasal dari laporan tahunan dari 2 hingga 3 tahun lalu yang jatuh tempo pada 2018. Biasanya, sejumlah lembaga pembiayaan otomotif mulai melirik pagelaran Gaikindo International Indonesia Auto Show (GIIAS) pada Agustus nanti untuk memperbesar penyaluran kreditnya. Namun Siswadi tidak akan menempatkan acara tersebut sebagai salah satu cara mendorong peningkatan pembiayaan. Dia tidak mau mendorong pasar yang belum terhitung jelas. (Lihat juga:  ). Oleh karena itu, ACC juga belum akan menaikkan suku bunga terkait kenaikan acuan Bank Indonesia (BI). “Kami masih kuat untuk memberikan suku bunga yang relatif sama dan kompetitif untuk pasar,” kata Siswadi.","Pembiayaan ACC Capai Rp 13,5 Triliun Terdorong Mobil Baru","http://katadata.co.id/berita/2018/07/24/pembiayaan-acc-capai-rp-135-triliun-terdorong-mobil-baru"
